"sum(2020)_Basic EPS";"sum(2021)_Basic EPS";"sum(2022)_Basic EPS";"sum(2022)_Net Income";"sum(2022)_Total Assets";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Basic EPS"
-0.1099488285990875;-0.25536076567556526;-0.25703655087117927;-0.16089436841485488;-0.18843268158255072;-0.16241034360980136;-0.30927746257677147;-0.2311525436494011
-0.6803069945362626;-0.47052171742973775;-0.34312256547136327;-0.20391761726304072;-0.175013475530627;-0.14513183766592636;-0.29839173320863416;-0.318986530609978
-0.2316516217078354;-0.3097909840362247;-0.19365585266114077;-0.10631988838566149;7.305757822911426E-4;0.02952389577101713;-0.2728466112902327;-0.2094894275766461
-0.2580964919930128;-0.44318483678958126;-0.2552282020533165;-0.15679913842186446;-0.09928410188806054;-0.07458237695237548;-0.08711414712852131;-0.22929676177712863
-0.1098842287934072;-0.25520159584430707;-0.2568154591805047;-0.16049978717074628;-0.18843664022420104;-0.1624079206340698;-0.30913783995984884;-0.2310176715628605
-0.07760593123944061;-0.18420164195945596;-0.18892714913639258;-0.13169699546253338;-0.180624010108327;-0.16127363468955844;-0.2544918533500393;-0.16164138686747362
-0.10773666334704557;-0.25461098422553824;-0.2663390019436339;-0.18365311160259887;-0.15757026330429313;-0.15355127145304578;-0.29671252899161177;-0.2406345203654798
-0.3951172169510156;-0.3759394853383319;-0.22688904876164376;-0.12792838252847477;-0.16094932199556022;-0.13558092054469284;-0.04209282643598909;-0.1920778697445354
-0.10495822354420749;-0.2538516264299783;-0.25536047348058216;-0.1542516585714947;0.06643420950635359;0.06249177448241265;0.2803332800496756;-0.2260236588513249
-0.29141184328365305;-0.1878718713046622;-0.05533300759805211;-0.13039382767126478;-0.17616290735695034;-0.15445014143651847;-0.22552645456941983;0.1062806464405866
-0.37749594554203625;0.2274158447017458;0.02634459873850754;-0.10705192674832681;-0.16643214710411677;-0.14299418094678917;0.1580244453118868;-0.075393437606088
