"symbol";"sum(2020)_Accounts Payable";"sum(2020)_Accounts Receivable";"sum(2020)_Basic EPS";"sum(2020)_Capital Expenditure";"sum(2020)_Cash And Cash Equivalents";"sum(2020)_Cash Flowsfromusedin Operating Activities Direct";"sum(2020)_Cost Of Revenue";"sum(2020)_Current Assets";"sum(2020)_Current Liabilities";"sum(2020)_End Cash Position";"sum(2020)_Gross Profit";"sum(2020)_Net Income";"sum(2020)_Operating Expense";"sum(2020)_Operating Income";"sum(2020)_Total Assets";"sum(2020)_Total Equity Gross Minority Interest";"sum(2020)_Total Liabilities Net Minority Interest";"sum(2020)_Total Non Current Assets";"sum(2020)_Total Non Current Liabilities Net Minority Interest";"sum(2020)_Total Revenue";"sum(2021)_Accounts Payable";"sum(2021)_Accounts Receivable";"sum(2021)_Basic EPS";"sum(2021)_Capital Expenditure";"sum(2021)_Cash And Cash Equivalents";"sum(2021)_Cash Flowsfromusedin Operating Activities Direct";"sum(2021)_Cost Of Revenue";"sum(2021)_Current Assets";"sum(2021)_Current Liabilities";"sum(2021)_End Cash Position";"sum(2021)_Gross Profit";"sum(2021)_Net Income";"sum(2021)_Operating Expense";"sum(2021)_Operating Income";"sum(2021)_Total Assets";"sum(2021)_Total Equity Gross Minority Interest";"sum(2021)_Total Liabilities Net Minority Interest";"sum(2021)_Total Non Current Assets";"sum(2021)_Total Non Current Liabilities Net Minority Interest";"sum(2021)_Total Revenue";"sum(2022)_Accounts Payable";"sum(2022)_Accounts Receivable";"sum(2022)_Basic EPS";"sum(2022)_Capital Expenditure";"sum(2022)_Cash And Cash Equivalents";"sum(2022)_Cash Flowsfromusedin Operating Activities Direct";"sum(2022)_Cost Of Revenue";"sum(2022)_Current Assets";"sum(2022)_Current Liabilities";"sum(2022)_End Cash Position";"sum(2022)_Gross Profit";"sum(2022)_Net Income";"sum(2022)_Operating Expense";"sum(2022)_Operating Income";"sum(2022)_Total Assets";"sum(2022)_Total Equity Gross Minority Interest";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Non Current Assets";"sum(2022)_Total Non Current Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Accounts Payable";"sum(2023)_Accounts Receivable";"sum(2023)_Basic EPS";"sum(2023)_Capital Expenditure";"sum(2023)_Cash And Cash Equivalents";"sum(2023)_Cash Flowsfromusedin Operating Activities Direct";"sum(2023)_Cost Of Revenue";"sum(2023)_Current Assets";"sum(2023)_Current Liabilities";"sum(2023)_End Cash Position";"sum(2023)_Gross Profit";"sum(2023)_Net Income";"sum(2023)_Operating Expense";"sum(2023)_Operating Income";"sum(2023)_Total Assets";"sum(2023)_Total Equity Gross Minority Interest";"sum(2023)_Total Liabilities Net Minority Interest";"sum(2023)_Total Non Current Assets";"sum(2023)_Total Non Current Liabilities Net Minority Interest";"sum(2023)_Total Revenue"
"KBLV";2.197857E12;2.5994E10;0.210657;-2.789E9;9.3714E10;-2.44768E11;1.03529E11;1.33685E11;4.9208E12;9.3714E10;8.5168E10;3.67E8;1.55948E11;-7.078E10;6.606047E12;9.25821E11;5.680226E12;6.472362E12;7.59426E11;1.88697E11;1.569207E12;3.1043E10;-799.0;-1.862E9;7.6444E10;-3.84634E11;8.6935E10;1.42582E11;4.404354E12;7.6444E10;6.4865E10;-1.391183E12;1.26632E11;-6.1767E10;4.585222E12;3.0392E10;4.55483E12;4.44264E12;1.50476E11;1.518E11;1.532187E12;2.6706E10;-156.0;-4.124E9;5.35204E11;-3.33437E11;7.843E10;5.71881E11;1.652441E12;5.35204E11;6.1983E10;-2.7093E11;1.69587E11;-1.07604E11;1.27109E12;-4.06256E11;1.677346E12;6.99209E11;2.4905E10;1.40413E11;1.473393E12;1.82E10;-156.0;-2.377E9;2.53066E11;-1.15466E11;1.08231E11;3.49524E11;1.588997E12;2.53066E11;5.289E9;-8.0354E10;9.9114E10;-9.3825E10;1.029445E12;-5.86379E11;1.615824E12;6.79921E11;2.6827E10;1.1352E11
"KEEN";9373737.0;3189351.0;0.0018;-17561.0;1950393.0;3556498.0;1.1143263E7;1.3634671E7;3.6826849E7;-857979.0;1.4242028E7;6719182.0;3151196.0;1.1090832E7;2.87403088E8;1.56536937E8;1.30866151E8;2.73768417E8;9.4039302E7;2.5385291E7;3323328.0;3155392.0;0.0018;-70770.0;1323199.0;-786775.0;1.5517021E7;2.9356999E7;1.7217176E7;1323199.0;2.1032886E7;6674778.0;2977893.0;1.8054993E7;3.00775444E8;1.63442212E8;1.37333232E8;2.71418445E8;1.20116056E8;3.6549907E7;4138692.0;4937195.0;0.0034;-206142.0;3899283.0;6878923.0;1.4734166E7;3.247635E7;1.7407166E7;3899283.0;2.7098613E7;1.255683E7;3044720.0;2.4053893E7;3.16119688E8;1.75071619E8;1.41048069E8;2.83643338E8;1.23640903E8;4.1832779E7;6385813.0;3084203.0;0.0034;-559634.0;9750949.0;9357085.0;2.0107453E7;4.2833874E7;3.0583744E7;9750949.0;2.7912328E7;1.291112E7;3796670.0;2.4115658E7;3.52791454E8;1.87725325E8;1.65066129E8;3.0995758E8;1.34482385E8;4.8019781E7
"KEJU";9.0731717648E10;1.19295592039E11;80.67;-5.880716055E9;2.1547693254E11;2.12500750913E11;6.67265100583E11;5.00560734326E11;1.97366118342E11;2.1547693254E11;2.93952730903E11;1.21000016429E11;1.39734400357E11;1.54218330546E11;6.74806910037E11;4.40900964118E11;2.33905945919E11;1.74246175711E11;3.6539827577E10;9.61217831486E11;7.5657709365E10;1.32808383537E11;96.47;-4.1172160516E10;1.59541793979E11;9.7933973535E10;7.05320179436E11;4.97681274294E11;1.76772189231E11;1.59541793979E11;3.36986965411E11;1.44700268968E11;1.62398098419E11;1.74588866992E11;7.67726284113E11;5.85825528987E11;1.81900755126E11;2.70045009819E11;5.128565895E9;1.042307144847E12;7.6685125443E10;1.33225962688E11;78.25;-8.4506073488E10;1.31685970327E11;6.469406864E10;7.48863690551E11;6.41093981245E11;1.5389462454E11;1.31685970327E11;2.95505167028E11;1.17370750383E11;1.5668787573E11;1.38817291298E11;8.60100358989E11;7.03505819337E11;1.56594539652E11;2.19006377744E11;2.699915112E9;1.044368857579E12;5.3508991551E10;1.35472427311E11;53.56;-1.1408734455E10;1.52549470989E11;4.6446502735E10;7.56669855452E11;6.26945337747E11;1.55478057562E11;1.52549470989E11;2.62999946576E11;8.0342415257E10;1.63954525243E11;9.9045421333E10;8.28378354007E11;6.70772958412E11;1.57605395595E11;2.0143301626E11;2.127338033E9;1.019669802028E12
"KIAS";6.5424702846E10;1.4151006933E11;-3.64;-7492500.0;1.4848816754E10;2.5137175151E10;4.52075617126E11;2.13856436953E11;1.27909759386E11;1.4848816754E10;-1.4904251741E10;-5.4338310202E10;3.5034425631E10;-4.9938677372E10;1.021382709921E12;8.5225536388E11;1.69127346041E11;8.07526272968E11;4.1217586655E10;4.37171365385E11;7.2259650399E10;1.87529953327E11;-0.41;-1.1399488019E10;1.1435279861E10;7.202024395E9;5.32796742768E11;2.64701143076E11;1.08208133431E11;1.1435279861E10;1.966885741E10;-6.177402331E9;2.3594827866E10;-3.925970456E9;1.00002446744E12;8.46429385994E11;1.53595081446E11;7.35323324364E11;4.5386948015E10;5.52465600178E11;1.07665288938E11;2.47309624818E11;0.43;-3.2862242537E10;9.080952871E9;1.344232559E9;6.15752823227E11;3.35771250503E11;1.77517613638E11;-2.1216296104E10;3.2199673082E10;6.447774055E9;2.9467554438E10;2.732118644E9;1.065879552778E12;8.53001407166E11;2.12878145612E11;7.30108302275E11;3.5360531974E10;6.47952496309E11;8.1248133831E10;1.48061370541E11;0.43;-2.3781285534E10;2.9796125927E10;6.298292932E10;5.7793854033E11;2.55933113819E11;1.19252602856E11;2.9796125927E10;-1.5317836733E10;-3.6221524997E10;3.2925436312E10;-4.8243273045E10;9.68385722136E11;8.19834546489E11;1.48551175647E11;7.12452608317E11;2.9298572791E10;5.62620703597E11
"KIJA";1.24328868239E11;3.09741525487E11;-2.31;-5.0059727115E10;1.178458368683E12;4.46813763469E11;1.377666961608E12;8.519726344155E12;1.378761274765E12;1.178458368683E12;1.018419055426E12;-4.7794388214E10;5.23288908798E11;4.95130146628E11;1.220017597987E13;6.260254508581E12;5.939921471289E12;3.680449635715E12;4.561160196524E12;2.396086017034E12;1.49891229225E11;4.15514694793E11;-0.25;-5.6655861626E10;1.111486304905E12;3.35479241697E11;1.397684399728E12;8.638908717781E12;1.320149276793E12;1.111486304905E12;1.092571811274E12;-5.165288948E9;5.07745076827E11;5.84826734447E11;1.2292090330026E13;6.372010371083E12;5.920079958943E12;3.653181612245E12;4.59993068215E12;2.490256211002E12;1.91909081484E11;4.00134368274E11;-3.12;-2.75428613562E11;1.326141917021E12;6.5467079206E11;1.320013807647E12;8.964904133457E12;1.985458651793E12;1.326141917021E12;1.427171632887E12;-6.4035112679E10;5.18754312347E11;9.0841732054E11;1.31104593836E13;6.505375560067E12;6.605083823533E12;4.145555250143E12;4.61962517174E12;2.747185440534E12;1.91909081484E11;4.00134368274E11;-3.12;-2.75428613562E11;1.326141917021E12;6.5467079206E11;1.320013807647E12;8.964904133457E12;1.985458651793E12;1.326141917021E12;1.427171632887E12;-6.4035112679E10;5.18754312347E11;9.0841732054E11;1.31104593836E13;6.505375560067E12;6.605083823533E12;4.145555250143E12;4.61962517174E12;2.747185440534E12
"KINO";4.7821427681E11;1.428552938541E12;80.0;-3.81229505561E11;1.8399160144E11;-7.1182500389E10;2.096106905353E12;2.562184889015E12;2.146338161363E12;1.8399160144E11;1.928864136786E12;1.13696602485E11;1.706005859201E12;2.22858277585E11;5.254478060618E12;2.614061956897E12;2.640416103721E12;2.692293171603E12;4.94077942358E11;4.024971042139E12;4.69973987653E11;1.457629402611E12;74.0;-3.71893029406E11;2.03875569354E11;5.91719438701E11;2.180157675615E12;2.397707580261E12;1.59108163829E12;1.81505820565E11;1.796498425893E12;1.05042606156E11;1.564699992121E12;2.31798433772E11;5.34606215277E12;2.688443262783E12;2.657618889987E12;2.948354572509E12;1.066537251697E12;3.976656101508E12;4.45688979689E11;8.66536673058E11;-687.0;-2.89276610178E11;1.94557791747E11;2.40523766437E11;2.322785204347E12;1.688505201652E12;1.935669493305E12;1.76801641006E11;1.308666285974E12;-9.57025786473E11;1.819361861963E12;-5.10695575989E11;4.676372045095E12;1.533820300426E12;3.142551744669E12;2.987866843443E12;1.206882251364E12;3.631451490321E12;6.01810515335E11;9.48855900737E11;-687.0;-2.14814368665E11;1.66445607635E11;7.50186906227E11;2.412115710891E12;1.735117266203E12;2.10212492121E12;1.66445607635E11;1.724066036749E12;7.0460044564E10;1.507028943727E12;2.17037093022E11;4.646378817802E12;1.618730458142E12;3.02764835966E12;2.911261551599E12;9.2552343845E11;4.13618174764E12
"KIOS";1.14888168E8;5.9739958768E10;-44.563636;-1.474783277E9;1.489268993E9;3.036404593E9;9.05689635192E11;1.66504261852E11;1.2029671375E10;1.489268993E9;6.845734088E9;-4.1637044437E10;1.0647909764E10;-3.802175676E9;1.87967965333E11;4.9731765485E10;1.38236199848E11;2.1463703481E10;1.26206528473E11;9.1253536928E11;1.4818264787E10;1.746644736E10;3.48;-1.474783277E9;2.46875873E9;-7.703025241E9;3.23683585097E11;6.1814045704E10;1.7509836255E10;2.46875873E9;1.5348758171E10;2.499512187E9;9.587995679E9;5.760762492E9;7.9197568853E10;6.1626292295E10;1.7571276558E10;1.7383523149E10;6.1440303E7;3.39032343268E11;6.952698559E9;5.313776869E9;0.87;-1.606481962E9;1.133149823E9;-1.7932611945E10;3.37029710875E11;8.4169048697E10;1.1206897675E10;1.133149823E9;2.6842957116E10;7.34701664E8;2.2338722542E10;4.504234574E9;1.80163505051E11;1.68869547568E11;1.1293957483E10;9.5994456354E10;8.7059808E7;3.63872667991E11;6.952698559E9;5.313776869E9;0.87;-1.606481962E9;1.133149823E9;-1.7932611945E10;3.37029710875E11;8.4169048697E10;1.1206897675E10;1.133149823E9;2.6842957116E10;7.34701664E8;2.2338722542E10;4.504234574E9;1.80163505051E11;1.68869547568E11;1.1293957483E10;9.5994456354E10;8.7059808E7;3.63872667991E11
"KKGI";5150769.0;3016623.0;-0.001544;-463784.0;5261039.0;4228460.0;6.4879279E7;3.3085205E7;1.0844104E7;5261039.0;7342317.0;-7322874.0;8339742.0;-997425.0;1.08688283E8;8.4250556E7;2.4437727E7;7.5603078E7;1.3593623E7;7.2221596E7;7745150.0;4687886.0;0.00473;-1601841.0;2.7858789E7;3.6825111E7;9.1093727E7;5.021205E7;2.0758804E7;2.7858789E7;4.1056045E7;2.3103472E7;7137824.0;3.3918221E7;1.32182307E8;9.8920656E7;3.3261651E7;8.1970257E7;1.2502847E7;1.32149772E8;1.9081604E7;1.41604E7;0.0083;-1673690.0;4.3517021E7;3.2328853E7;1.81501046E8;9.3184069E7;3.6065828E7;4.3517021E7;7.374003E7;3.8669115E7;1.3405685E7;6.0334345E7;1.7018469E8;1.22939144E8;4.7245546E7;7.7000621E7;1.1179718E7;2.55241076E8;3.0209933E7;2.7775455E7;0.0058;-5352067.0;4.509847E7;1.7256402E7;2.41887753E8;1.16461316E8;4.8913778E7;4.509847E7;5.2784263E7;2.6880751E7;1.4590758E7;3.8193505E7;2.0053656E8;1.39340657E8;6.1195903E7;8.4075244E7;1.2282125E7;2.94672016E8
"KLBF";1.240385598118E12;3.477220762616E12;58.31;-1.118203919412E12;5.207929420504E12;4.22154981509E12;1.2866332497452E13;1.3075331880715E13;3.176226387674E12;5.207929420504E12;1.0246322493771E13;2.733259864596E12;6.695978589461E12;3.55034390431E12;2.2564300317374E13;1.827608214408E13;4.288218173294E12;9.488968436659E12;1.11199178562E12;2.3112654991224E13;1.667595790804E12;3.431018099213E12;67.92;-1.0008695903E12;6.216247801928E12;2.825946276086E12;1.4977410271049E13;1.5712209507638E13;3.534656089431E12;6.216247801928E12;1.1283784241264E13;3.183621310043E12;7.279598645837E12;4.004185595427E12;2.5666635156271E13;2.1265877793123E13;4.400757363148E12;9.954425648633E12;8.66101273717E11;2.6261194512313E13;1.996614607866E12;4.613623001325E12;72.71;-8.70099808166E11;3.949768854987E12;1.271888674258E12;1.7230235543171E13;1.6710229570163E13;4.431038459634E12;3.949768854987E12;1.1703267103548E13;3.382209769015E12;7.478612740875E12;4.224654362673E12;2.7241313025674E13;2.2097328202389E13;5.143984823285E12;1.0531083455511E13;7.12946363651E11;2.8933502646719E13;1.690719605626E12;4.651970696489E12;59.81;-1.178972215208E12;3.232420596769E12;2.90747517101E12;1.8625888544234E13;1.591772410086E13;3.243168544925E12;3.232420596769E12;1.1823245533384E13;2.766748040055E12;8.19810850436E12;3.625137029024E12;2.7057568182323E13;2.3120022010215E13;3.937546172108E12;1.1139844081463E13;6.94377627183E11;3.0449134077618E13
"KMTR";1.2940471245E10;7.78659143617E11;23.71;-7.0245465807E10;3.62668486946E11;-5.89908176123E11;8.011236294881E12;3.384604150712E12;2.885019774972E12;3.62668486946E11;7.86269163252E11;1.94795226968E11;3.94604279331E11;3.91664883921E11;5.12776060899E12;2.071029142148E12;3.056731466842E12;1.743156458278E12;1.7171169187E11;8.797505458133E12;1.2565722106E10;6.46550832755E11;9.94;-4.053252057E10;3.87555918009E11;-4.11122584027E11;1.1683886416812E13;3.936233476518E12;1.58695886483E11;3.87555918009E11;6.35068457557E11;8.1625294157E10;3.57546758033E11;2.77521699524E11;5.575135591236E12;2.034984624262E12;3.540150966974E12;1.638902114718E12;3.381455080491E12;1.2318954874369E13;3.6627335164E10;3.19710424524E11;-2.9;-6.413352893E10;4.17979629712E11;1.112343493477E12;1.0798836439418E13;3.156818935137E12;3.24525728178E11;4.17979629712E11;6.85458405151E11;-2.3828521522E10;3.80681437437E11;3.04776967714E11;4.798796481698E12;1.956716910195E12;2.842079571503E12;1.641977546561E12;2.517553843325E12;1.1484294844569E13;3.2776231663E10;5.69454566394E11;-2.9;-3.3614871839E10;2.38241050608E11;-3.7144332734E10;8.63691049857E12;3.003401022371E12;2.581324360801E12;2.38241050608E11;5.02635642949E11;-7.0395061782E10;3.62619968735E11;1.40015674214E11;4.582841788763E12;1.898728250062E12;2.684113538701E12;1.579440766392E12;1.027891779E11;9.139546141519E12
"KOIN";4.71142460081E11;3.24213011442E11;41.92;-6.817363651E9;1.17081264745E11;5.6028470586E10;1.283821135165E12;6.06903824102E11;5.29614198284E11;1.17081264745E11;1.62653704467E11;4.1119888301E10;1.48259181006E11;1.4394523461E10;6.75863759206E11;1.26596486024E11;5.49267273182E11;6.8959935104E10;1.9653074898E10;1.446474839632E12;8.16926643844E11;5.14121041169E11;-28.38;-1.6928687675E10;4.2350368854E10;-7.9558470586E10;2.365913648631E12;9.42326613088E11;9.52940940427E11;4.2350368854E10;2.15732776956E11;-2.7840100545E10;2.2888525465E11;-1.3152477694E10;1.06650970225E12;9.8306358277E10;9.68203343973E11;1.24183089162E11;1.5262403546E10;2.581646425587E12;8.56491164147E11;4.77766399365E11;-74.7;-2.6065897637E10;1.6995953986E10;-7.1501541822E10;2.887597053396E12;9.28486381754E11;1.056713188891E12;1.6995953986E10;2.23795838636E11;-7.3270055766E10;2.86684265456E11;-6.288842682E10;1.097727489194E12;2.5841330528E10;1.071886158666E12;1.6924110744E11;1.5172969775E10;3.111392892032E12;9.47101283981E11;4.91542460855E11;-74.7;-3.298406172E9;6.7964216237E10;1.77532354458E11;2.961207941861E12;8.74360188853E11;1.043889708048E12;6.7964216237E10;2.34586996672E11;-7.512127789E10;3.00011547626E11;-6.5424550954E10;1.012448058425E12;-4.9172465442E10;1.061620523867E12;1.38087869572E11;1.7730815819E10;3.195794938533E12
"KONI";6.6248563E7;1.5925997184E10;0.33;-4.475E8;2.7875031158E10;1.6457030337E10;6.9643331789E10;8.0026960317E10;3.4420886929E10;2.7875031158E10;2.6044830842E10;4.9807916E7;2.1833686246E10;4.211144596E9;1.13491970006E11;6.4978585674E10;4.8513384332E10;3.3465009689E10;1.4092497403E10;9.5688162631E10;1.19741924E8;1.5372806685E10;31.0;-4.475E8;3.6378941709E10;8.828460551E9;9.6254733562E10;8.8068087312E10;1.830382361E9;3.6378941709E10;2.906972195E10;7.805612005E9;2.0027198743E10;9.042523207E9;1.20586203464E11;1.05878811132E11;1.4707392332E10;3.2518116152E10;1.2877009971E10;1.25324455512E11;7.598296904E9;2.4146371737E10;37.0;-1.226377737E9;3.3998140756E10;-1.30938958E9;1.38200134439E11;1.09253464513E11;1.090922831E10;3.3998140756E10;4.038344044E10;1.1593252677E10;2.5711683802E10;1.4671756638E10;1.42147376515E11;1.17981472596E11;2.4165903919E10;3.2893912002E10;1.3256675609E10;1.78583574879E11;7.005222238E9;3.458322174E10;37.0;-2.698660124E9;3.0845867735E10;-4.89648933E8;1.94768203739E11;1.25688153695E11;1.1021131542E10;3.0845867735E10;5.6225238093E10;1.9809792462E10;3.1214441117E10;2.5010796976E10;1.60654900392E11;1.3677337885E11;2.3881521542E10;3.4966746697E10;1.286039E10;2.50993441832E11
"KOTA";6.615148154E9;1.50757985372E11;-2.8;-2.5E9;3.304792154E9;-5.9166459348E10;2.649918532E9;1.80946874109E11;1.89752167642E11;3.304792155E9;4.062394762E9;-2.9438043591E10;3.4068620074E10;-3.0006225312E10;1.574527771752E12;1.273372539603E12;3.01155232149E11;1.393580897643E12;1.11403064507E11;6.712313293E9;5.450000513E9;1.47775832641E11;-1.4;-3.37547E8;3.474172675E9;3.174265177E9;4.696726462E9;1.74041148716E11;1.912625203E11;3.474172675E9;7.361070093E9;-1.5200151565E10;2.3594519417E10;-1.6233449324E10;1.560279964723E12;1.259267634813E12;3.0101232991E11;1.386238816007E12;1.0974980961E11;1.2057796555E10;5.137175723E9;1.3811924389E11;-2.0;-5.71979481E8;4.560006906E9;4.469333487E9;6.942834173E9;1.61462331853E11;1.00399261626E11;4.560006906E9;1.4005397134E10;-2.1054099582E10;2.7256812294E10;-1.325141516E10;1.542045324032E12;1.238282202759E12;3.03763121273E11;1.380582992179E12;2.03363859647E11;2.0948231306E10;7.060521216E9;1.33328036884E11;-2.0;-1.432149684E9;1.422557335E9;2.10692195E8;8.7070365E9;1.50254846826E11;1.05688194294E11;1.422557335E9;1.9172048303E10;-2.4659501114E10;3.2022527838E10;-1.2850479535E10;1.523366181396E12;1.213624569651E12;3.09741611745E11;1.37311133457E12;2.04053417451E11;2.7879084803E10
"KPIG";2.71357663387E11;1.71883861648E11;3.85;-6.34971751276E11;6.1801277771E10;-1.24971533278E11;5.26899787818E11;4.265541137095E12;2.299087333681E12;6.7287686149E10;1.51139221775E11;3.10349134106E11;1.86494364611E11;-3.5355142836E10;2.9427611990774E13;2.3279260210587E13;6.148351780187E12;2.5162070853679E13;3.849264446506E12;6.78039009593E11;1.90899126334E11;2.42328785123E11;2.43;-6.11892732785E11;8.5597529594E10;-1.87784706662E11;5.7269092162E11;4.017869146346E12;2.935640641433E12;8.9064523547E10;1.27284418026E11;1.9586260126E11;1.43835267237E11;-1.6550849211E10;3.0912009095198E13;2.4471207064671E13;6.440802030527E12;2.6894139948852E13;3.505161389094E12;6.99975339646E11;2.41668283457E11;3.34450348021E11;2.09;-4.74774114997E11;2.03429455592E11;3.839862126E9;7.15703303133E11;3.521802077929E12;3.139215890647E12;2.06304439753E11;4.06173338224E11;1.77771540111E11;2.79788567524E11;1.263847707E11;3.1955760446155E13;2.5487660564217E13;6.468099881938E12;2.8433958368226E13;3.328883991291E12;1.121876641357E12;2.41668283457E11;3.34450348021E11;2.09;-4.74774114997E11;2.03429455592E11;3.839862126E9;7.15703303133E11;3.521802077929E12;3.139215890647E12;2.06304439753E11;4.06173338224E11;1.77771540111E11;2.79788567524E11;1.263847707E11;3.1955760446155E13;2.5487660564217E13;6.468099881938E12;2.8433958368226E13;3.328883991291E12;1.121876641357E12
"KRAS";1.61137E8;2.30153E8;0.0012;-2.6409E7;1.12826E8;7.0827E7;1.214874E9;8.35342E8;8.27496E8;1.12826E8;1.38783E8;2.3675E7;4744000.0;1.34039E8;3.486349E9;5.32209E8;2.95414E9;2.651007E9;2.126644E9;1.353657E9;2.42558E8;2.39394E8;0.0023;-7.7572E7;8.5014E7;1.19885E8;1.914731E9;9.73082E8;1.486779E9;8.5014E7;2.02021E8;4.4434E7;1.27964E8;7.4057E7;3.773676E9;5.87194E8;3.186482E9;2.800594E9;1.699703E9;2.116752E9;2.78472E8;2.09941E8;0.001;-3.2687E7;7.8866E7;3.06575E8;2.036065E9;1.072512E9;2.399612E9;7.8866E7;2.02468E8;1.9474E7;1.44543E8;5.7925E7;3.162434E9;5.52586E8;2.609848E9;2.089922E9;2.10236E8;2.238533E9;2.78472E8;2.09941E8;0.001;-3.2687E7;7.8866E7;3.06575E8;2.036065E9;1.072512E9;2.399612E9;7.8866E7;2.02468E8;1.9474E7;1.44543E8;5.7925E7;3.162434E9;5.52586E8;2.609848E9;2.089922E9;2.10236E8;2.238533E9
"KREN";1.77208452197E11;0.0;-16.93;-6.6742134125E10;3.69773317465E11;-1.24494646488E11;0.0;0.0;0.0;3.69773317465E11;0.0;-3.08236667803E11;1.1388888093603E13;0.0;3.330804739111E12;2.74529675885E12;5.85507980261E11;0.0;0.0;1.1173018837276E13;1.50693313565E11;0.0;-25.21;-8.8798998593E10;3.88273902256E11;2.09730698034E11;0.0;0.0;0.0;3.88273902256E11;0.0;-4.58930975673E11;1.2730723544463E13;0.0;3.137530767483E12;2.486913145563E12;6.5061762192E11;0.0;0.0;1.2415559234503E13;1.60612499642E11;0.0;-5.43;-6.2422337104E10;3.20470001506E11;3.6679604769E10;0.0;0.0;0.0;3.20470001506E11;0.0;-1.13779847861E11;1.23261355316E13;0.0;2.870079321045E12;2.242033671531E12;6.28045649514E11;0.0;0.0;1.2266684209812E13;2.47058954911E11;0.0;-3.06;-1.03862287443E11;2.67883075008E11;1.31809759243E11;0.0;0.0;0.0;2.67883075008E11;0.0;-5.5731060797E10;1.1702299539704E13;0.0;2.909477439056E12;2.079671616164E12;8.29805822892E11;0.0;0.0;1.165705247164E13
"LAND";5.46139728E9;6.785184741E9;-6.42;-1.76662639E9;2.6896260514E10;4.035255004E9;1.6038739456E10;2.70202985828E11;2.10082396543E11;2.6896260514E10;1.1187833413E10;-1.7948327231E10;1.9480534741E10;-8.292701328E9;7.55728123635E11;4.87421099674E11;2.68307023961E11;4.85525137807E11;5.8224627418E10;2.7226572869E10;2.2839440399E10;4.677601148E9;-4.15;-1.1688664E8;2.6802379346E10;1.4680922751E10;2.1691595268E10;2.58653508032E11;2.24362275432E11;2.6802379346E10;2.0896750674E10;-1.1601943202E10;2.2714174558E10;-1.817423884E9;7.63357981904E11;4.75841562472E11;2.87516419432E11;5.04704473872E11;6.3154144E10;4.2588345942E10;1.0553277991E10;4.376887609E9;-2.84;-4.66261953E8;8.309603321E9;-2.4413958176E10;2.7320630705E10;2.12791397382E11;2.21474334369E11;8.309603321E9;2.5648251646E10;-7.918635681E9;2.3890866706E10;1.75738494E9;7.34346966843E11;4.67935762791E11;2.66411204052E11;5.21555569461E11;4.4936869683E10;5.2968882351E10;1.0553277991E10;4.376887609E9;-2.84;-4.66261953E8;8.309603321E9;-2.4413958176E10;2.7320630705E10;2.12791397382E11;2.21474334369E11;8.309603321E9;2.5648251646E10;-7.918635681E9;2.3890866706E10;1.75738494E9;7.34346966843E11;4.67935762791E11;2.66411204052E11;5.21555569461E11;4.4936869683E10;5.2968882351E10
"LAPD";1.62316420825E11;3.0550017227E10;-13.84;-1.789287828E9;5.59693108E8;-2.428171871E9;5.2418186978E10;7.177061233E9;2.56446343125E11;5.59693108E8;-3.8960907626E10;-5.4908276796E10;8.909177459E9;-4.7870085085E10;1.18472562747E11;-1.40721854377E11;2.59194417124E11;1.11295501514E11;2.748073999E9;1.4172810265E10;1.61958249123E11;3.0550017227E10;-27.34;-1.789287828E9;4.9962237E7;-7.019650337E9;2.662087287E10;4.9962237E7;2.48149497383E11;4.9962237E7;-2.6628283885E10;-1.08425943268E11;4.154403803E9;-3.0782687688E10;7.7939737E7;-2.48637117645E11;2.48715057382E11;2.79775E7;5.65559999E8;0.0;9.025040411E9;3.0550017227E10;58.77;-1.789287828E9;3.6553333E7;-7.33948404E8;0.0;3.6553333E7;1.4989027796E10;3.6553333E7;0.0;2.33113930682E11;2.88287515E9;-2.88287515E9;6.4530833E7;-1.5425411963E10;1.5489942796E10;2.79775E7;5.00915E8;0.0;4.1789333105E10;3.0550017227E10;58.77;-1.789287828E9;3.0519731235E10;9.877932482E9;1.70613746232E11;1.04805651945E11;1.02420188085E11;3.0519731235E10;3.227173311E9;-1.303577016E9;1.1878310787E10;-8.651137476E9;2.03600012669E11;4.3671948595E10;1.59928064074E11;9.8794360723E10;5.7507875989E10;1.73840919543E11
"LIFE";1.18602E11;6.4947E10;158.0;-5.641E9;8.25427E11;-8.20348E11;0.0;0.0;0.0;8.25427E11;0.0;3.30939E11;0.0;0.0;1.5847556E13;8.047323E12;7.800233E12;0.0;0.0;4.351203E12;1.142E11;6.0797E10;35.0;-2.0492E10;1.524001E12;8.99828E11;0.0;0.0;0.0;1.532896E12;0.0;7.3824E10;0.0;0.0;1.6344767E13;7.567616E12;8.777151E12;0.0;0.0;4.039231E12;1.32289E11;1.04767E11;175.0;-1.1477E10;1.363572E12;-1.321488E12;0.0;0.0;0.0;1.367342E12;0.0;3.67773E11;0.0;0.0;1.5536442E13;7.68457E12;7.851872E12;0.0;0.0;3.419331E12;1.15458E11;7.4685E10;175.0;-1.0963E10;7.80815E11;-8.75047E11;0.0;0.0;0.0;7.82551E11;0.0;1.26488E11;0.0;0.0;1.4953956E13;7.491535E12;7.462421E12;0.0;0.0;3.458632E12
